transaction_id,account_id,destino_id,tipo,valor,data_hora,canal,cliente,cpf,agencia,saldo_inicial,status_conta,perfil_risco_cliente,limite_diario,motivo,status_processamento,impacto_financeiro,valor_acima_limite,conta_invalida,conta_bloqueada,horario_sensivel,duplicada,risk_score,nivel_risco,prioridade_auditoria
TRX0001780,ACCX73185,ACC00016,PIX,384.62,2026-03-16T17:15:37,INTERNET_BANKING,,,,,,,,CONTA_INEXISTENTE,REJEITADA,0.0,True,True,False,False,False,92.95,ALTO,CRITICA
TRX0001699,ACCX83404,ACC00106,PIX,1587.79,2026-05-22T09:36:37,APP,,,,,,,,CONTA_INEXISTENTE,REJEITADA,0.0,True,True,False,False,False,91.74,ALTO,CRITICA
TRX0001849,ACCX15796,ACC00006,PIX,216.17,2026-04-04T20:42:37,APP,,,,,,,,CONTA_INEXISTENTE,REJEITADA,0.0,True,True,False,False,False,90.58,ALTO,CRITICA
TRX0001290,ACC00111,,CARTAO,21626.64,2026-05-29T22:18:37,CAIXA,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,True,False,True,False,False,82.36,ALTO,CRITICA
TRX0001441,ACC00020,,CARTAO,13668.22,2026-03-28T05:25:37,APP,Elisa Oliveira,967.541.880-70,7650.0,3742.72,ATIVA,ALTO,10843.09,SALDO_INSUFICIENTE,REJEITADA,0.0,True,False,False,True,False,76.62,ALTO,CRITICA
TRX0001335,ACC00033,ACC00105,PIX,6038.95,2026-05-11T15:11:37,ATM,Carla Pereira,054.465.779-75,5428.0,568.55,BLOQUEADA,BAIXO,4251.93,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,True,False,True,False,False,75.55,ALTO,CRITICA
TRX0001201,ACC00058,,SAQUE,37069.19,2026-05-04T00:06:37,INTERNET_BANKING,Isabela Santos,294.820.039-03,1983.0,4499.62,ATIVA,MEDIO,21838.23,SALDO_INSUFICIENTE,REJEITADA,0.0,True,False,False,True,False,71.22,ALTO,CRITICA
TRX0000720,ACC00014,,BOLETO,1162.22,2026-05-03T05:06:37,ATM,Carla Pereira,548.293.558-42,1194.0,9503.18,BLOQUEADA,BAIXO,14519.85,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,True,True,70.67,ALTO,CRITICA
DUP0000022,ACC00014,,BOLETO,1162.22,2026-05-03T05:06:37,ATM,Carla Pereira,548.293.558-42,1194.0,9503.18,BLOQUEADA,BAIXO,14519.85,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,True,True,70.67,ALTO,CRITICA
TRX0000530,ACC00111,,CARTAO,875.74,2026-05-27T13:27:37,INTERNET_BANKING,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.72,MEDIO,NORMAL
TRX0002120,ACC00033,,DEPOSITO,742.68,2026-03-13T13:48:37,APP,Carla Pereira,054.465.779-75,5428.0,568.55,BLOQUEADA,BAIXO,4251.93,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.69,MEDIO,NORMAL
TRX0001905,ACC00103,,DEPOSITO,334.35,2026-04-16T17:08:37,APP,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.67,MEDIO,NORMAL
TRX0002103,ACC00020,ACC00048,PIX,3147.45,2026-04-18T05:31:37,INTERNET_BANKING,Elisa Oliveira,967.541.880-70,7650.0,3742.72,ATIVA,ALTO,10843.09,APROVADA,APROVADA,3147.45,False,False,False,True,False,38.64,MEDIO,NORMAL
TRX0002154,ACC00111,,SAQUE,242.84,2026-05-21T18:53:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.58,MEDIO,NORMAL
TRX0002083,ACC00111,,CARTAO,392.43,2026-03-13T16:33:37,INTERNET_BANKING,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.39,MEDIO,NORMAL
TRX0001218,ACC00016,,CARTAO,502.92,2026-04-19T20:56:37,INTERNET_BANKING,Isabela Gomes,384.893.296-26,5634.0,3509.8,BLOQUEADA,BAIXO,2555.4,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.38,MEDIO,NORMAL
TRX0000099,ACC00020,ACC00107,PIX,6677.66,2026-04-05T04:57:37,APP,Elisa Oliveira,967.541.880-70,7650.0,3742.72,ATIVA,ALTO,10843.09,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,38.37,MEDIO,NORMAL
TRX0001300,ACC00055,ACC00062,PIX,499.35,2026-05-18T13:12:37,APP,Carla Rocha,567.986.849-76,9129.0,416.16,ENCERRADA,MEDIO,21869.83,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.31,MEDIO,NORMAL
TRX0002191,ACC00055,ACC00022,PIX,407.01,2026-03-24T23:42:37,APP,Carla Rocha,567.986.849-76,9129.0,416.16,ENCERRADA,MEDIO,21869.83,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.21,MEDIO,NORMAL
TRX0001859,ACC00048,ACC00091,PIX,271.64,2026-03-23T16:06:37,APP,Gabriela Silva,784.371.266-15,4283.0,2232.45,ENCERRADA,MEDIO,8807.6,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.2,MEDIO,NORMAL
TRX0002172,ACC00073,ACC00046,PIX,974.13,2026-04-12T16:07:37,ATM,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.17,MEDIO,NORMAL
TRX0000689,ACC00037,ACC00105,PIX,340.9,2026-04-17T08:52:37,APP,Marcos Silva,429.434.035-97,8030.0,1020.97,ENCERRADA,MEDIO,8171.85,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,38.12,MEDIO,NORMAL
TRX0000800,ACC00016,,SAQUE,371.7,2026-03-23T14:31:37,APP,Isabela Gomes,384.893.296-26,5634.0,3509.8,BLOQUEADA,BAIXO,2555.4,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,37.89,MEDIO,NORMAL
TRX0000487,ACC00103,ACC00021,PIX,327.78,2026-05-12T15:16:37,ATM,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,37.85,MEDIO,NORMAL
TRX0001281,ACC00119,ACC00052,TED,545.8,2026-03-17T04:02:37,INTERNET_BANKING,Natalia Santos,525.899.151-69,1473.0,13418.78,ATIVA,ALTO,15105.97,APROVADA,APROVADA,545.8,False,False,False,True,False,37.83,MEDIO,NORMAL
TRX0001805,ACC00016,,BOLETO,857.27,2026-04-15T13:52:37,INTERNET_BANKING,Isabela Gomes,384.893.296-26,5634.0,3509.8,BLOQUEADA,BAIXO,2555.4,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,37.72,MEDIO,NORMAL
TRX0000479,ACC00103,ACC00055,PIX,668.71,2026-05-29T20:50:37,ATM,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,37.61,MEDIO,NORMAL
TRX0002289,ACC00111,,BOLETO,390.26,2026-04-09T23:12:37,INTERNET_BANKING,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,37.16,MEDIO,NORMAL
TRX0000051,ACC00016,ACC00009,TED,1138.74,2026-05-16T14:43:37,APP,Isabela Gomes,384.893.296-26,5634.0,3509.8,BLOQUEADA,BAIXO,2555.4,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,36.97,MEDIO,NORMAL
TRX0001688,ACC00014,,BOLETO,423.13,2026-03-14T12:13:37,INTERNET_BANKING,Carla Pereira,548.293.558-42,1194.0,9503.18,BLOQUEADA,BAIXO,14519.85,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,36.9,MEDIO,NORMAL
TRX0001149,ACC00016,ACC00051,TED,818.18,2026-03-31T23:29:37,APP,Isabela Gomes,384.893.296-26,5634.0,3509.8,BLOQUEADA,BAIXO,2555.4,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,35.85,MEDIO,NORMAL
TRX0002210,ACC00103,,CARTAO,1574.12,2026-05-17T12:56:37,APP,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,35.74,MEDIO,NORMAL
TRX0001395,ACC00014,ACC00020,TED,637.81,2026-05-03T11:50:37,APP,Carla Pereira,548.293.558-42,1194.0,9503.18,BLOQUEADA,BAIXO,14519.85,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,35.47,MEDIO,NORMAL
TRX0001391,ACC00033,,CARTAO,1337.79,2026-03-15T14:06:37,APP,Carla Pereira,054.465.779-75,5428.0,568.55,BLOQUEADA,BAIXO,4251.93,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,35.41,MEDIO,NORMAL
TRX0000504,ACC00016,ACC00102,PIX,1337.48,2026-05-18T18:42:37,INTERNET_BANKING,Isabela Gomes,384.893.296-26,5634.0,3509.8,BLOQUEADA,BAIXO,2555.4,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,35.27,MEDIO,NORMAL
TRX0002104,ACC00073,,CARTAO,177.7,2026-04-11T18:57:37,APP,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,35.26,MEDIO,NORMAL
TRX0000580,ACC00119,,BOLETO,605.28,2026-04-22T00:47:37,INTERNET_BANKING,Natalia Santos,525.899.151-69,1473.0,13418.78,ATIVA,ALTO,15105.97,APROVADA,APROVADA,605.28,False,False,False,True,False,35.02,MEDIO,NORMAL
TRX0000734,ACC00111,,BOLETO,55.49,2026-04-04T22:41:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,35.0,MEDIO,NORMAL
TRX0000704,ACC00073,ACC00023,PIX,1225.9,2026-03-29T15:56:37,INTERNET_BANKING,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,34.98,MEDIO,NORMAL
TRX0000372,ACC00073,ACC00114,TED,477.67,2026-03-27T08:12:37,APP,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,34.93,MEDIO,NORMAL
TRX0001500,ACC00016,,CARTAO,1097.78,2026-05-06T15:17:37,APP,Isabela Gomes,384.893.296-26,5634.0,3509.8,BLOQUEADA,BAIXO,2555.4,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,34.79,MEDIO,NORMAL
TRX0000634,ACC00016,,BOLETO,1559.77,2026-05-09T08:52:37,APP,Isabela Gomes,384.893.296-26,5634.0,3509.8,BLOQUEADA,BAIXO,2555.4,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,34.78,MEDIO,NORMAL
TRX0002193,ACC00111,,BOLETO,105.57,2026-04-27T17:05:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,34.71,MEDIO,NORMAL
TRX0000615,ACC00103,,BOLETO,1423.53,2026-03-27T13:51:37,APP,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,34.62,MEDIO,NORMAL
TRX0001336,ACC00033,,CARTAO,1061.09,2026-04-19T14:05:37,APP,Carla Pereira,054.465.779-75,5428.0,568.55,BLOQUEADA,BAIXO,4251.93,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,34.52,MEDIO,NORMAL
TRX0001544,ACC00081,,BOLETO,116.08,2026-05-30T17:36:37,CAIXA,Joao Souza,540.133.337-13,2465.0,5337.27,ATIVA,ALTO,7224.52,APROVADA,APROVADA,116.08,False,False,False,False,False,34.49,MEDIO,NORMAL
TRX0001368,ACC00103,,CARTAO,266.21,2026-04-06T19:42:37,APP,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,34.47,MEDIO,NORMAL
TRX0001069,ACC00073,,CARTAO,278.51,2026-05-01T19:46:37,APP,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,34.46,MEDIO,NORMAL
TRX0000510,ACC00041,,CARTAO,119.16,2026-03-03T04:04:37,CAIXA,Otavio Rocha,010.207.597-65,1490.0,1427.26,ATIVA,MEDIO,18175.09,APROVADA,APROVADA,119.16,False,False,False,True,False,34.19,MEDIO,NORMAL
TRX0000562,ACC00081,,CARTAO,5309.48,2026-04-01T09:13:37,INTERNET_BANKING,Joao Souza,540.133.337-13,2465.0,5337.27,ATIVA,ALTO,7224.52,APROVADA,APROVADA,5309.48,False,False,False,False,False,34.11,MEDIO,NORMAL
TRX0001595,ACC00033,ACC00064,PIX,1022.53,2026-05-29T12:48:37,INTERNET_BANKING,Carla Pereira,054.465.779-75,5428.0,568.55,BLOQUEADA,BAIXO,4251.93,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,34.08,MEDIO,NORMAL
TRX0001613,ACC00081,,CARTAO,1521.25,2026-05-13T01:04:37,APP,Joao Souza,540.133.337-13,2465.0,5337.27,ATIVA,ALTO,7224.52,APROVADA,APROVADA,1521.25,False,False,False,True,False,33.72,MEDIO,NORMAL
TRX0000622,ACC00116,,CARTAO,1459.42,2026-03-07T03:44:37,CAIXA,Isabela Martins,299.383.754-16,3889.0,6351.03,ATIVA,MEDIO,15349.28,APROVADA,APROVADA,1459.42,False,False,False,True,False,33.56,MEDIO,NORMAL
TRX0000968,ACC00014,,CARTAO,436.75,2026-04-15T06:16:37,APP,Carla Pereira,548.293.558-42,1194.0,9503.18,BLOQUEADA,BAIXO,14519.85,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,33.55,MEDIO,NORMAL
TRX0001736,ACC00111,,BOLETO,207.97,2026-05-09T12:38:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,33.45,MEDIO,NORMAL
TRX0000572,ACC00103,ACC00079,PIX,724.92,2026-03-17T15:47:37,INTERNET_BANKING,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,33.44,MEDIO,NORMAL
TRX0001621,ACC00016,,BOLETO,218.34,2026-03-18T12:35:37,APP,Isabela Gomes,384.893.296-26,5634.0,3509.8,BLOQUEADA,BAIXO,2555.4,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,33.43,MEDIO,NORMAL
TRX0001200,ACC00106,,BOLETO,3426.12,2026-03-13T03:50:37,ATM,Otavio Santos,003.678.310-10,8746.0,1628.17,ATIVA,MEDIO,3679.77,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,33.33,MEDIO,NORMAL
TRX0001683,ACC00073,ACC00070,PIX,606.15,2026-04-14T07:05:37,INTERNET_BANKING,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,33.26,MEDIO,NORMAL
TRX0000766,ACC00103,ACC00095,PIX,2129.4,2026-05-19T10:09:37,APP,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,33.0,MEDIO,NORMAL
TRX0002034,ACC00073,ACC00061,PIX,429.37,2026-03-18T08:42:37,INTERNET_BANKING,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,32.98,MEDIO,NORMAL
TRX0001108,ACC00103,ACC00055,PIX,498.23,2026-04-18T14:19:37,INTERNET_BANKING,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,32.88,MEDIO,NORMAL
TRX0001017,ACC00003,,BOLETO,83.14,2026-03-10T01:06:37,APP,Bruno Teixeira,486.771.344-05,2388.0,5365.47,ATIVA,ALTO,9156.9,APROVADA,APROVADA,83.14,False,False,False,True,False,32.81,MEDIO,NORMAL
TRX0000842,ACC00111,,BOLETO,473.09,2026-05-06T10:25:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,32.67,MEDIO,NORMAL
TRX0002077,ACC00111,,BOLETO,416.08,2026-03-26T20:58:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,32.47,MEDIO,NORMAL
TRX0002037,ACC00041,ACC00052,PIX,3106.9,2026-03-20T03:35:37,ATM,Otavio Rocha,010.207.597-65,1490.0,1427.26,ATIVA,MEDIO,18175.09,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,32.03,MEDIO,NORMAL
TRX0000807,ACC00116,,DEPOSITO,575.24,2026-05-25T01:27:37,INTERNET_BANKING,Isabela Martins,299.383.754-16,3889.0,6351.03,ATIVA,MEDIO,15349.28,APROVADA,APROVADA,575.24,False,False,False,True,False,31.4,MEDIO,NORMAL
TRX0001215,ACC00033,ACC00074,PIX,114.45,2026-03-09T11:06:37,APP,Carla Pereira,054.465.779-75,5428.0,568.55,BLOQUEADA,BAIXO,4251.93,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,31.21,MEDIO,NORMAL
TRX0000106,ACC00103,ACC00113,PIX,1187.2,2026-04-28T17:34:37,APP,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,31.1,MEDIO,NORMAL
TRX0000084,ACC00073,ACC00010,PIX,1167.68,2026-05-11T07:01:37,APP,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,31.02,MEDIO,NORMAL
TRX0001839,ACC00073,ACC00018,PIX,153.7,2026-05-21T21:43:37,APP,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.88,MEDIO,NORMAL
TRX0002234,ACC00020,ACC00068,PIX,1854.25,2026-05-08T02:44:37,APP,Elisa Oliveira,967.541.880-70,7650.0,3742.72,ATIVA,ALTO,10843.09,APROVADA,APROVADA,1854.25,False,False,False,True,False,30.7,MEDIO,NORMAL
TRX0002449,ACC00111,ACC00030,PIX,970.13,2026-04-08T16:09:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.65,MEDIO,NORMAL
TRX0001059,ACC00095,ACC00104,PIX,4521.45,2026-04-07T05:43:37,INTERNET_BANKING,Henrique Martins,218.036.167-63,1177.0,1198.31,ATIVA,MEDIO,21724.81,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,30.56,MEDIO,NORMAL
TRX0002414,ACC00103,ACC00113,PIX,839.94,2026-05-19T12:24:37,APP,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.47,MEDIO,NORMAL
TRX0001410,ACC00103,ACC00030,PIX,539.4,2026-03-27T13:22:37,APP,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.29,MEDIO,NORMAL
TRX0000368,ACC00073,ACC00009,PIX,418.42,2026-05-20T23:48:37,APP,Otavio Almeida,733.071.678-73,7646.0,12373.33,BLOQUEADA,BAIXO,4461.62,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.25,MEDIO,NORMAL
TRX0000212,ACC00111,ACC00106,PIX,508.23,2026-05-18T22:15:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.22,MEDIO,NORMAL
TRX0001548,ACC00111,ACC00089,PIX,250.97,2026-03-16T12:42:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.21,MEDIO,NORMAL
TRX0001538,ACC00046,ACC00031,PIX,621.63,2026-04-21T14:07:37,CAIXA,Isabela Ribeiro,539.587.581-98,5532.0,3123.26,ATIVA,BAIXO,21178.49,APROVADA,APROVADA,621.63,False,False,False,False,True,30.15,MEDIO,NORMAL
TRX0001064,ACC00016,ACC00111,PIX,455.16,2026-04-19T23:10:37,APP,Isabela Gomes,384.893.296-26,5634.0,3509.8,BLOQUEADA,BAIXO,2555.4,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.14,MEDIO,NORMAL
TRX0001206,ACC00103,ACC00063,PIX,354.9,2026-04-02T06:47:37,APP,Diego Oliveira,267.609.090-51,1856.0,5682.24,ENCERRADA,BAIXO,12338.41,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.14,MEDIO,NORMAL
TRX0001531,ACC00111,ACC00038,PIX,355.06,2026-05-10T23:31:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.14,MEDIO,NORMAL
TRX0000886,ACC00111,ACC00109,PIX,376.26,2026-03-19T21:15:37,APP,Natalia Ferreira,151.345.668-03,1009.0,1054.95,BLOQUEADA,BAIXO,5541.07,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.08,MEDIO,NORMAL
TRX0000326,ACC00016,ACC00106,PIX,287.93,2026-04-23T12:09:37,APP,Isabela Gomes,384.893.296-26,5634.0,3509.8,BLOQUEADA,BAIXO,2555.4,CONTA_BLOQUEADA_OU_ENCERRADA,REJEITADA,0.0,False,False,True,False,False,30.04,MEDIO,NORMAL
TRX0001978,ACC00041,,BOLETO,4486.93,2026-03-30T04:04:37,APP,Otavio Rocha,010.207.597-65,1490.0,1427.26,ATIVA,MEDIO,18175.09,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,29.83,MEDIO,NORMAL
TRX0001416,ACC00035,,SAQUE,1977.39,2026-04-22T04:44:37,ATM,Felipe Costa,910.954.731-71,5976.0,1737.1,ATIVA,BAIXO,10344.45,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,29.44,MEDIO,NORMAL
TRX0000322,ACC00036,ACC00048,TED,4984.16,2026-03-16T04:34:37,ATM,Larissa Teixeira,078.941.288-61,2097.0,15426.3,ATIVA,BAIXO,12176.47,APROVADA,APROVADA,4984.16,False,False,False,True,False,28.7,BAIXO,NORMAL
TRX0001361,ACC00049,ACC00042,TED,8452.36,2026-05-08T07:34:37,ATM,Natalia Rocha,177.396.306-27,5725.0,6644.16,ATIVA,MEDIO,24744.63,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,False,False,28.68,BAIXO,NORMAL
DUP0000019,ACC00010,ACC00058,PIX,664.4,2026-03-11T02:33:37,APP,Felipe Teixeira,394.642.792-72,7451.0,1571.43,ATIVA,BAIXO,22711.16,APROVADA,APROVADA,664.4,False,False,False,True,True,28.46,BAIXO,NORMAL
TRX0002164,ACC00060,,SAQUE,823.78,2026-04-24T04:17:37,CAIXA,Marcos Souza,662.248.537-89,3690.0,637.05,ATIVA,BAIXO,22334.1,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,28.35,BAIXO,NORMAL
TRX0001408,ACC00061,,DEPOSITO,979.11,2026-05-20T02:45:37,CAIXA,Otavio Dias,606.347.485-96,3666.0,2687.61,ATIVA,BAIXO,24943.13,APROVADA,APROVADA,979.11,False,False,False,True,False,28.09,BAIXO,NORMAL
TRX0002288,ACC00059,,DEPOSITO,112.74,2026-05-16T11:04:37,APP,Marcos Rocha,383.092.162-84,1040.0,4637.92,ATIVA,BAIXO,10931.86,APROVADA,APROVADA,112.74,False,False,False,False,True,28.01,BAIXO,NORMAL
TRX0001719,ACC00114,,BOLETO,1565.92,2026-05-10T05:59:37,INTERNET_BANKING,Gabriela Dias,880.960.710-14,6575.0,1241.63,ATIVA,MEDIO,20765.51,SALDO_INSUFICIENTE,REJEITADA,0.0,False,False,False,True,False,27.86,BAIXO,NORMAL
TRX0000516,ACC00067,,SAQUE,453.23,2026-03-20T00:20:37,ATM,Rafael Martins,257.300.816-37,1544.0,1512.68,ATIVA,BAIXO,10761.96,APROVADA,APROVADA,453.23,False,False,False,True,False,27.66,BAIXO,NORMAL
